Adresas,security,floor,total_floor_num,rent_price,room_num,year_full,Papildoma įranga:,Papildomos patalpos:,house_type,area,general,heating,year,year_renovation,floors_from_top,top_floor,district,Internetas,Nauja elektros instaliacija,Kabelinė televizija,Uždaras kiemas,Virtuvė sujungta,Tualetas ir vonia atskirai,Aukštos lubos,Nauja kanalizacija,Šarvuotos durys,Kodinė laiptinės spyna,Signalizacija,Videokameros,Budintis sargas
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-subaciaus-g-isnuomojamas-naujai-irengtas-senamiescio-4-951995/,"Šarvuotos durys
Videokameros",2.0,4.0,1200,3.0,2010,"Kondicionierius
Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina",,Mūrinis,72.4,"Aukštos lubos
Tualetas ir vonia atskirai
Nauja kanalizacija
Nauja elektros instaliacija
Uždaras kiemas
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2010,,2.0,0,senamiestyje,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pilies-g-nuomojamas-isskirtinis-nestandartinis-4-950855/,None,2.0,3.0,400,1.0,"1940 statyba, 2017 renovacija",,,Mūrinis,11.0,None,Elektra,1940,2017.0,1.0,0,senamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-luziu-g-nuomojamas-vieno-kambario-naujas-butas-4-950845/,None,8.0,8.0,400,1.0,2019,,,Mūrinis,31.0,None,Centrinis kolektorinis,2019,,0.0,1,justiniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-tilto-g-nuomojamas-isskirtinis-nestandartinis-2-4-950837/,None,1.0,2.0,650,2.0,1940,,,Mūrinis,32.0,None,Centrinis,1940,,1.0,0,senamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-polocko-g-isnuomojamas-tvarkingas-1-kambario-uzupyje-4-950817/,None,2.0,3.0,300,1.0,1940,,,Mūrinis,29.61,None,Elektra,1940,,1.0,0,uzupyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-tarpkalnio-g-nuomojamas-vienas-kambarys-nuosavame-name-4-950813/,Šarvuotos durys,2.0,2.0,160,1.0,2014,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina","Balkonas
Terasa",Mūrinis,12.0,"Tualetas ir vonia atskirai
Uždaras kiemas",Kietu kuru,2014,,0.0,1,naujininkuose,,,,1.0,,1.0,,,1.0,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-pilkalnio-g-naujos-statybos-name-pilaiteje-pilkalnio-g-4-950793/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,4.0,410,2.0,2018,"Skalbimo mašina
Su baldais
Šaldytuvas
Viryklė
Dušo kabina",Balkonas,Mūrinis,42.0,"Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Geoterminis,2018,,2.0,0,pilaiteje,1.0,,1.0,,1.0,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-tuskulenu-g-isnuomojamas-studijos-tipo-1-kambario-butas-4-950791/,None,1.0,4.0,340,1.0,1997,,,Mūrinis,34.16,None,Centrinis kolektorinis,1997,,3.0,0,zirmunuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-s-konarskio-g-nuomojamas-stilingai-irengtas-butas-4-947801/,"Šarvuotos durys
Kodinė laiptinės spyna",7.0,9.0,650,3.0,2012,"Su baldais
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina","Balkonas
Vieta automobiliui",Mūrinis,62.0,"Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis kolektorinis,2012,,2.0,0,naujamiestyje,1.0,,1.0,1.0,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-s-konarskio-g-labai-patogi-vieta-gyvenimui-arti-centras-4-946905/,None,7.0,9.0,650,3.0,2012,,,Monolitinis,62.0,None,Centrinis kolektorinis,2012,,2.0,0,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-s-konarskio-g-nuomojamas-3-kamb-butas-vilniuje-4-950759/,None,7.0,9.0,650,3.0,2012,,,Mūrinis,62.0,None,Centrinis kolektorinis,2012,,2.0,0,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-lvovo-g-isnuomojamas-naujai-irengtas-2-kambariu-butas-4-950771/,None,4.0,9.0,660,2.0,2018,,,Mūrinis,48.0,None,Centrinis kolektorinis,2018,,5.0,0,snipiskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-markuciuose-subaciaus-g-isnuomojamas-tvarkingas-1-kambario-4-950769/,None,4.0,5.0,170,1.0,1972,,,Kita,26.0,None,Centrinis,1972,,1.0,0,markuciuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-linksmoji-g-nuo-gruodzio-men-isnuomojamas-3-k-labai-4-948749/,None,3.0,3.0,450,3.0,1999,,,Mūrinis,78.9,None,Elektra,1999,,0.0,1,naujojoje-vilnioje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-olandu-g-nuomojamas-jaukus-bei-tvarkingas-dvieju-4-950745/,"Šarvuotos durys
Kodinė laiptinės spyna",1.0,5.0,330,2.0,1972,"Skalbimo mašina
Šaldytuvas
Viryklė
Dušo kabina",,Mūrinis,33.0,"Nauja elektros instaliacija
Virtuvė sujungta su kambariu",Centrinis,1972,,4.0,0,uzupyje,,1.0,,,1.0,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-l-giros-g-yra-indaplove-kondicionierius-namu-kino-4-950743/,"Šarvuotos durys
Kodinė laiptinės spyna",3.0,9.0,350,2.0,1989,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė",Balkonas,Blokinis,52.0,None,Centrinis,1989,,6.0,0,fabijoniskese,,,,,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-saules-g-nuomojamas-butasnamo-dalis-namas-ant-kalno-4-949255/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna",2.0,3.0,1300,6.0,2006,"Židinys
Su baldais
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Dušo kabina
Vonia","Balkonas
Vieta automobiliui
Terasa",Mūrinis,200.0,"Uždaras kiemas
Internetas
Aukštos lubos
Butas per kelis aukštus
Tualetas ir vonia atskirai
Nauja kanalizacija
Nauja elektros instaliacija
Virtuvė sujungta su kambariu
Kabelinė televizija",Dujinis,2006,,1.0,0,antakalnyje,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-m-k-ciurlionio-g-nuomojamas-naujos-statybos-stilingai-ir-4-950347/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna
Videokameros
Budintis sargas",4.0,9.0,950,3.0,2012,"Kondicionierius
Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Židinys
Dušo kabina
Vonia",Vieta automobiliui,Mūrinis,78.0,"Nauja kanalizacija
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu","Centrinis kolektorinis, dujinis, kita",2012,,5.0,0,naujamiestyje,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-m-k-ciurlionio-g-isnuomojmas-erdvus-sviesus-jaukus-3-4-946355/,Budintis sargas,4.0,9.0,950,3.0,2012,"Kondicionierius
Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Židinys
Plastikiniai vamzdžiai
Indaplovė
Vonia","Sandėliukas
Balkonas
Terasa
Vieta automobiliui",Mūrinis,80.0,"Tualetas ir vonia atskirai
Nauja kanalizacija
Nauja elektros instaliacija
Uždaras kiemas
Internetas",Centrinis kolektorinis,2012,,5.0,0,naujamiestyje,1.0,1.0,,1.0,,1.0,,1.0,,,,,1.0
https://www.aruodas.lt/butu-nuoma-vilniuje-santariskese-mykolo-marcinkeviciaus-g-isnuomojamas-2-kamb-60-kvm-naujai-4-950735/,None,3.0,4.0,400,2.0,2000,,,Mūrinis,60.0,None,Centrinis kolektorinis,2000,,1.0,0,santariskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-geniu-g-nuomojamas-1-kamb-butas-vilniuje-naujoji-4-950721/,None,1.0,4.0,330,1.0,2017,,,Mūrinis,30.0,None,Centrinis kolektorinis,2017,,3.0,0,naujojoje-vilnioje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-silo-g-isnuomojamas-tvarkingas-ir-gerai-irengtas-4-4-950691/,None,1.0,4.0,800,4.0,1975,,,Mūrinis,98.0,None,Centrinis,1975,,3.0,0,antakalnyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-silo-g-isnuomojamas-suremontuotas-net-9836-kvm-4-945011/,"Šarvuotos durys
Signalizacija",1.0,4.0,850,4.0,1975,"Su baldais
Skalbimo mašina
Virtuvės komplektas
Viryklė
Indaplovė","Balkonas
Rūsys",Blokinis,98.36,"Internetas
Tualetas ir vonia atskirai
Kabelinė televizija",Centrinis,1975,,3.0,0,antakalnyje,1.0,,1.0,,,1.0,,,1.0,,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-tvankstos-g-viskai-naujas-ir-labai-sviesus-2-k-butas-su-4-950687/,None,2.0,4.0,500,2.0,2019,,,Mūrinis,49.0,None,Centrinis kolektorinis,2019,,2.0,0,pilaiteje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-vytenio-g-isnuomojamas-2-kambariu-butas-naujamiestyje-4-950649/,None,4.0,4.0,300,2.0,1970,,,Mūrinis,42.0,None,Centrinis,1970,,0.0,1,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-perkunkiemio-g-nuomojamas-dvieju-kambariu-butas-po-remonto-4-950643/,"Šarvuotos durys
Kodinė laiptinės spyna",6.0,9.0,470,2.0,2007,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia","Balkonas
Vieta automobiliui",Monolitinis,63.0,"Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2007,,3.0,0,pasilaiciuose,1.0,,1.0,,1.0,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-latviu-g-nuomojamas-jaukus-ir-erdvus-open-space-4-950581/,"Šarvuotos durys
Kodinė laiptinės spyna",3.0,5.0,580,2.0,1989,"Kondicionierius
Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Vonia",,Mūrinis,54.0,"Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis,1989,,2.0,0,zveryne,1.0,,1.0,,1.0,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-nidos-g-patogioje-vietoje-naujojoje-pilaiteje-nidos-4-950567/,"Šarvuotos durys
Kodinė laiptinės spyna",9.0,9.0,700,5.0,2011,,Balkonas,Mūrinis,123.06,"Aukštos lubos
Nauja kanalizacija
Nauja elektros instaliacija
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2011,,0.0,1,pilaiteje,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gedimino-pr-isnuomojamas-isskirtinis-erdvus-ir-naujai-4-950561/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna",2.0,4.0,700,2.0,1940,"Su baldais
Šaldytuvas
Indaplovė
Vonia",Balkonas,Mūrinis,70.0,Aukštos lubos,Centrinis,1940,,2.0,0,senamiestyje,,,,,,,1.0,,1.0,1.0,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-pasilaiciu-g-erdvus-jaukus-butas-pasilaiciuose-3-kambariu-4-950547/,None,2.0,3.0,600,3.0,1993,,,Monolitinis,89.0,None,Centrinis,1993,,1.0,0,pasilaiciuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-m-k-ciurlionio-g-nuomojamas-sviesus-ir-jaukus-tvarkingas-4-950543/,None,4.0,7.0,950,3.0,2012,,,Mūrinis,80.0,None,Centrinis kolektorinis,2012,,3.0,0,senamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-m-k-ciurlionio-g-nuomojamas-sviesus-ir-jaukus-tvarkingas-4-944817/,None,4.0,7.0,950,3.0,2012,,,Mūrinis,80.0,None,Centrinis kolektorinis,2012,,3.0,0,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-burbiskes-eisiskiu-pl-nuomojamas-1-kamb-butas-vilniuje-burbiskes-4-950527/,None,2.0,5.0,380,1.0,2018,,,Mūrinis,35.0,None,Centrinis kolektorinis,2018,,3.0,0,burbiskes,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-perkunkiemio-g-kokybiskame-name-perkunkiemio-g-nuomojamas-4-950517/,"Šarvuotos durys
Kodinė laiptinės spyna",7.0,9.0,460,3.0,2007,"Skalbimo mašina
Šaldytuvas
Viryklė","Sandėliukas
Balkonas
Vieta automobiliui",Mūrinis,77.0,"Nauja elektros instaliacija
Internetas
Kabelinė televizija",Centrinis kolektorinis,2007,,2.0,0,pasilaiciuose,1.0,1.0,1.0,,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-ukmerges-g-nuomojamas-3-ju-kambariu-butas-ukmerges-4-950479/,Šarvuotos durys,4.0,9.0,500,3.0,2007,"Skalbimo mašina
Šaldytuvas
Viryklė
Indaplovė
Dušo kabina
Vonia",Balkonas,Mūrinis,62.48,Virtuvė sujungta su kambariu,Centrinis kolektorinis,2007,,5.0,0,pasilaiciuose,,,,,1.0,,,,1.0,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-saules-g-antakalnyje-salia-misko-nuomojamas-patogiam-4-950459/,None,2.0,3.0,1300,5.0,2008,,,Mūrinis,175.0,None,Dujinis,2008,,1.0,0,antakalnyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-antakalnio-g-nuomojamas-1-kamb-butas-vilniuje-antakalnis-4-950455/,Kodinė laiptinės spyna,4.0,5.0,370,1.0,1964,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė",,Mūrinis,28.0,Virtuvė sujungta su kambariu,Centrinis,1964,,1.0,0,antakalnyje,,,,,1.0,,,,,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kauno-g-nuomojamas-stilingas-butas-vilniuje-4-950421/,None,1.0,4.0,350,1.0,1980,,,Mūrinis,30.5,None,Centrinis,1980,,3.0,0,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-dainavos-g-nuomojamas-itin-kokybiskai-irengtas-butas-4-950409/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna",2.0,5.0,1100,2.0,2019,"Su baldais
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina
Vonia","Balkonas
Vieta automobiliui",Mūrinis,51.0,"Uždaras kiemas
Internetas
Aukštos lubos
Nauja kanalizacija
Nauja elektros instaliacija
Virtuvė sujungta su kambariu
Kabelinė televizija",Centrinis kolektorinis,2019,,3.0,0,senamiestyje,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-dainavos-g-nuomojamas-itin-kokybiskai-irengtas-butas-4-950407/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna",3.0,5.0,1100,2.0,2019,"Su baldais
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina
Vonia","Balkonas
Vieta automobiliui",Mūrinis,51.0,"Uždaras kiemas
Internetas
Aukštos lubos
Nauja kanalizacija
Nauja elektros instaliacija
Virtuvė sujungta su kambariu
Kabelinė televizija","Centrinis kolektorinis, centrinis",2019,,2.0,0,senamiestyje,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-siauliu-g-nuomojamas-jaukus-ir-tvarkingas-2-ieju-4-950395/,None,1.0,3.0,490,2.0,1940,,,Mūrinis,44.26,None,Centrinis,1940,,2.0,0,senamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-apkasu-g-ramioje-vietoje-zirmunuose-apkasu-g-4-950355/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,450,1.0,1963,"Skalbimo mašina
Su baldais
Šaldytuvas
Viryklė
Indaplovė
Dušo kabina","Balkonas
Vieta automobiliui
Drabužinė",Mūrinis,30.0,"Atskiras įėjimas
Aukštos lubos
Internetas
Virtuvė sujungta su kambariu",Centrinis,1963,,3.0,0,zirmunuose,1.0,,,,1.0,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-bajoruose-fiziku-g-nuomojamas-1-kamb-butas-vilniuje-bajorai-4-950349/,None,2.0,4.0,390,1.0,2019,,,Mūrinis,32.0,None,Centrinis kolektorinis,2019,,2.0,0,bajoruose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-ignoto-g-isnuomojamas-pilnai-irengtas-2-kambariu-butas-4-950345/,"Signalizacija
Kodinė laiptinės spyna",3.0,3.0,550,2.0,1967,"Židinys
Su baldais
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",Vieta automobiliui,Mūrinis,57.0,"Uždaras kiemas
Internetas
Virtuvė sujungta su kambariu
Kabelinė televizija",Centrinis,1967,,0.0,1,senamiestyje,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-grigiskese-kovo-11-osios-g-maziausiai-pusmeciui-isnuomojamas-2-k-butas-4-950321/,"Šarvuotos durys
Kodinė laiptinės spyna",4.0,5.0,500,2.0,1990,"Skalbimo mašina
Su baldais
Vonia","Balkonas
Rūsys
Drabužinė",Blokinis,49.67,"Tualetas ir vonia atskirai
Internetas
Kabelinė televizija",Centrinis,1990,,1.0,0,grigiskese,1.0,,1.0,,,1.0,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-odminiu-g-isskirtiniai-senamiescio-dvasia-persmelkti-4-896233/,"Šarvuotos durys
Kodinė laiptinės spyna",4.0,4.0,700,2.0,"1940 statyba, 2018 renovacija","Kondicionierius
Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,67.0,"Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1940,2018.0,0.0,1,senamiestyje,1.0,,1.0,1.0,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-odminiu-g-isnuomojas-erdvus-2-kambariu-butas-su-vaizdu-4-940757/,None,4.0,4.0,700,2.0,"1940 statyba, 2018 renovacija","Kondicionierius
Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Dušo kabina",Vieta automobiliui,Mūrinis,67.0,Internetas,Centrinis,1940,2018.0,0.0,1,senamiestyje,1.0,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-odminiu-g--jokiu-tarpininkavimo-mokesciu-naujai-4-944137/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna",4.0,4.0,749,2.0,2018,"Kondicionierius
Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Dušo kabina","Sandėliukas
Vieta automobiliui",Mūrinis,67.0,"Aukštos lubos
Nauja kanalizacija
Nauja elektros instaliacija
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,2018,,0.0,1,senamiestyje,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-nuomojamas-1-kambario-butas-zirmunuose-4-952485/,"Šarvuotos durys
Kodinė laiptinės spyna",5.0,9.0,180,1.0,1967,"Su baldais
Šaldytuvas
Viryklė
Dušo kabina",,Blokinis,22.0,None,Centrinis,1967,,4.0,0,zirmunuose,,,,,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-nuomojamas-ypac-ekonomiskas-labai-tvarkingas-4-951415/,"Šarvuotos durys
Kodinė laiptinės spyna",8.0,9.0,300,1.0,1980,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Dušo kabina",,Blokinis,21.0,"Nauja kanalizacija
Nauja elektros instaliacija
Internetas
Kabelinė televizija",Centrinis,1980,,1.0,0,naujamiestyje,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsilu-g-isnuomojamas-naujos-statybos-3-kambariu-butas-4-952123/,None,15.0,23.0,550,3.0,2006,,,Monolitinis,79.0,None,Centrinis kolektorinis,2006,,8.0,0,virsuliskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-santariskese-mykolo-marcinkeviciaus-g-isnuomojamas-2-kamb-60-kvm-naujai-4-950735/,None,3.0,4.0,400,2.0,2000,,,Mūrinis,60.0,None,Centrinis kolektorinis,2000,,1.0,0,santariskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-siesiku-g-nuosavu-namu-kvartale-be-seimininku-4-952687/,Šarvuotos durys,1.0,2.0,190,1.0,2001,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Dušo kabina
Vonia","Vieta automobiliui
Drabužinė",Mūrinis,25.0,"Atskiras įėjimas
Tualetas ir vonia atskirai
Uždaras kiemas
Internetas",Dujinis,2001,,1.0,0,seskineje,1.0,,,1.0,,1.0,,,1.0,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-v-grybo-g-nuomojamas-2-kambariu-butas-vgrybo-g-4-952671/,None,2.0,5.0,430,2.0,"1982 statyba, 2016 renovacija",,,Mūrinis,49.0,None,Centrinis kolektorinis,1982,2016.0,3.0,0,antakalnyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-m-k-ciurlionio-g-nuomojamas-naujai-suremontuotas-studio-tipo-4-952623/,Šarvuotos durys,2.0,5.0,350,1.0,1964,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Dušo kabina",Vieta automobiliui,Mūrinis,17.0,"Nauja kanalizacija
Nauja elektros instaliacija
Uždaras kiemas
Virtuvė sujungta su kambariu",Centrinis,1964,,3.0,0,naujamiestyje,,1.0,,1.0,1.0,,,1.0,1.0,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-nocios-g-butas-strategiskai-patogioje-vietoje-iki-4-952541/,None,1.0,5.0,430,1.0,2007,,,Mūrinis,34.0,None,Dujinis,2007,,4.0,0,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-ateities-g-4-951429/,"Šarvuotos durys
Kodinė laiptinės spyna
Videokameros",1.0,5.0,490,2.0,2003,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Dušo kabina","Balkonas
Vieta automobiliui",Mūrinis,62.0,"Uždaras kiemas
Internetas
Virtuvė sujungta su kambariu",Dujinis,2003,,4.0,0,fabijoniskese,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-isnuomojamas-irengtas-jaukus-dvieju-kambariu-4-952495/,"Šarvuotos durys
Kodinė laiptinės spyna",4.0,6.0,550,2.0,2005,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia","Balkonas
Vieta automobiliui",Mūrinis,68.9,"Internetas
Virtuvė sujungta su kambariu",Centrinis,2005,,2.0,0,lazdynuose,1.0,,,,1.0,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-erfurto-g-butas-lazdynuose-ilgalaikei-nuomai-butas-4-952487/,Kodinė laiptinės spyna,3.0,5.0,255,2.0,1980,Šaldytuvas,"Sandėliukas
Balkonas",Blokinis,44.0,Tualetas ir vonia atskirai,Centrinis,1980,,2.0,0,lazdynuose,,,,,,1.0,,,,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-antakalnio-g-nuomuojamas-jaukus-ir-sviesus-butas-muriniame-4-850531/,Kodinė laiptinės spyna,9.0,9.0,450,2.0,2006,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",Balkonas,Mūrinis,47.0,Virtuvė sujungta su kambariu,Centrinis kolektorinis,2006,,0.0,1,antakalnyje,,,,,1.0,,,,,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-j-galvydzio-g-isnuomojamas-jaukus-2k-butas-siaures-4-952093/,Šarvuotos durys,7.0,7.0,460,2.0,2005,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia","Balkonas
Vieta automobiliui",Mūrinis,44.0,"Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2005,,0.0,1,siaures-miestelyje,1.0,,1.0,,1.0,,,,1.0,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kauno-g-nuomojamas-butas-nuomojamas-dvieju-kambariu-4-952447/,Kodinė laiptinės spyna,3.0,3.0,400,2.0,1950,"Šildomos grindys
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia","Sandėliukas
Vieta automobiliui
Balkonas",Mūrinis,38.0,"Aukštos lubos
Uždaras kiemas",Centrinis,1950,,0.0,1,naujamiestyje,,,,1.0,,,1.0,,,1.0,,,
